ASIN,product Name,Review Title,Review Rating,Review Body,Review Date
B0B65B14L1,"Wireless Earbuds, Bluetooth 5.3 Headphones Mini Wireless Headphones In Ear with ENC Noise Cancelling Mic, 42H Bluetooth Earbuds with HiFi Stereo Bluetooth Earphones IP7 Waterproof, LED Display",It's a 7.5/10,4.0,"Could be better.I cannot feel the noisecancelling, I still hear noise around me, may be not as much as other earbuds.I do have noisecancelling headphones and so to compare it's not the same.It takes practice to get use to the touch to use the volume etc... but it works.If you have medium or long nails, it won't be easy to take them out of the box, they are low in the box and very little is coming out to grab them, a flaw in the design. The box is also very smooth, which doesn't help opening it.",Reviewed in the United Kingdom 🇬🇧 on 8 March 2023
B0B65B14L1,"Wireless Earbuds, Bluetooth 5.3 Headphones Mini Wireless Headphones In Ear with ENC Noise Cancelling Mic, 42H Bluetooth Earbuds with HiFi Stereo Bluetooth Earphones IP7 Waterproof, LED Display",Poor quality,4.0,"I was looking for some small, decent quality earphones. One thing they are is small, but the quality just is not good at all. They hurt my ears within an hour of use, they died very quick (came 100% charged, so I was very disappointed when they died as soon as they did) and the texture of the material is also poor. I definitely do not recommend these. Yes they are cheap, but it reflects on the quality too.^^^UPDATE- I received an email from their after-sales team, and their service is very good and genuine. If there are any problems with the product, do not be afraid to reach out, they will get back to you. I am really satisficed with the service I received!",Reviewed in the United Kingdom 🇬🇧 on 19 February 2023
B0B65B14L1,"Wireless Earbuds, Bluetooth 5.3 Headphones Mini Wireless Headphones In Ear with ENC Noise Cancelling Mic, 42H Bluetooth Earbuds with HiFi Stereo Bluetooth Earphones IP7 Waterproof, LED Display",Surprisingly good for the price,5.0,"The media could not be loaded.
                



 I bought these because I couldn't afford a fancy branded make so I wasn't expecting much from them. I was pleasantly surprised at how good they are, the second you open the case they start connecting to your phone, by the time you've got one in your ear they're already connected!They're nice and small and lightweight so they actually stay in my ears, I've gone on lots of runs now to test them out (treadmill and cross country in the rain) and they've not budged. The sound quality is way better than expected too and the controls are easy to grasp.There isn't a great deal of noise cancellation but that's not really a big issue for me as I'm often running near a road and need to keep my ears open for traffic.Lastly they look nice, slim, black with chrome and the case seems well made.For under £20 I really can't complain, I don't know how long they'll last but when I loose one (which let's face it I will do eventually) I will definitely re-purchase them.",Reviewed in the United Kingdom 🇬🇧 on 6 March 2023
B0B65B14L1,"Wireless Earbuds, Bluetooth 5.3 Headphones Mini Wireless Headphones In Ear with ENC Noise Cancelling Mic, 42H Bluetooth Earbuds with HiFi Stereo Bluetooth Earphones IP7 Waterproof, LED Display",Pleasantly Surprised,5.0,"I have a pair of wireless earbuds, purchased from Amazon after reading excellent reviews and watching a ""tech expert"" review them on Amazon. They were around £35 so not exactly Samsung original quality but ok. Problem is they are quite bulky, difficult to get out of the charging case, frequently unpair or shut down necessitating fiddling about, switching on and off etc to get them working again, and most importantly right now - left at home when packing for an extended period of working away.I decided to buy this pair not expecting miracles but something that would suffice as entertainment on my daily walk and for £19 how could I go wrong.What I was not expecting was the sound quality, which to my ear, is absolutely fine, and the ease of use - they pair immediately, stay paired, respond quickly to changing volume and track and are generally an absolute pleasure to use.No more fiddling about trying to get them out of the case either. Not quite sure how bigger, more masculine fingers might manage but definitely much easier than my now defunct pair which will probably just stay in their case from now on.I am happy with this purchase.",Reviewed in the United Kingdom 🇬🇧 on 10 February 2023
B0B65B14L1,"Wireless Earbuds, Bluetooth 5.3 Headphones Mini Wireless Headphones In Ear with ENC Noise Cancelling Mic, 42H Bluetooth Earbuds with HiFi Stereo Bluetooth Earphones IP7 Waterproof, LED Display",These are amazing!!,5.0,There is nothing to dislike about this product. They tuned straight into my Oppo X5 Find Pro. I paid 17.99 for them. These are amazing. I sing and have a few musicians in the family and we recognise good sound quality. They arrived charged to 100 percent as well. The bass sounds amazing but I had to change the settings on my phone as they were adjusted to my old headphones that went to headphone heaven the day before! They fit in my ears fine and are shaped like a certain fruit product name headphone ha ha. Really good stuff and I'll be recommending to my friends. Thank you so much 🥰,Reviewed in the United Kingdom 🇬🇧 on 2 March 2023
B0B65B14L1,"Wireless Earbuds, Bluetooth 5.3 Headphones Mini Wireless Headphones In Ear with ENC Noise Cancelling Mic, 42H Bluetooth Earbuds with HiFi Stereo Bluetooth Earphones IP7 Waterproof, LED Display",Love these!!,5.0,Not had them long but i love them so far.Easy connection to phone. Love that the case charges them up. Fast charging. Good sound quality.I mainly use these for phonecalls they give good sound to me and person other end can hear me clearly. Made my life much easier being wireless while on calls.Great value for moneyI do struggle a little with the built in controls for volume ect. But i just use my phone to adjust so not that much of a deal breaker for me,Reviewed in the United Kingdom 🇬🇧 on 28 February 2023
B0B65B14L1,"Wireless Earbuds, Bluetooth 5.3 Headphones Mini Wireless Headphones In Ear with ENC Noise Cancelling Mic, 42H Bluetooth Earbuds with HiFi Stereo Bluetooth Earphones IP7 Waterproof, LED Display",Great when you know what you’re doing,4.0,I bought these headphones as I was tired of being garrotted at the gym with my wired set. At first I thought they were a bit duff because the sound was muffled and quiet. Turns out I’d turned one of them off. I don’t like that it skips to the next song when you take them out. I’ve no idea where I’m accidentally pressing to make that happen but it’s very inconvenient. Otherwise they’re great.,Reviewed in the United Kingdom 🇬🇧 on 27 February 2023
B0B65B14L1,"Wireless Earbuds, Bluetooth 5.3 Headphones Mini Wireless Headphones In Ear with ENC Noise Cancelling Mic, 42H Bluetooth Earbuds with HiFi Stereo Bluetooth Earphones IP7 Waterproof, LED Display",Excellent value for money,5.0,"You really cant go wrong with these. I always had comfort problems with earbuds so naturally hesitant to spend £200+ on those ipod ones.So bought these not expecting much, just testing comfort.The result is I can't put them down and they spend most of time in my ear which really surprised me .it holds charge really wellGreat value for money at less than 10% cost of the apple ones",Reviewed in the United Kingdom 🇬🇧 on 9 March 2023
B09FT58QQP,"TOZO A1 Mini Wireless Earbuds Bluetooth 5.3 Earphones in Ear Light-Weight Headphones Built-in Microphone, Immersive Premium Sound Long Distance Connection Headset with Charging Case, Black","TOZO Tiny, Lightweight, Robust Ear Buds with super easy connectivity",5.0,"My kids bought me these teeny weeny little ear buds by way of an apology for ‘losing’ my previous pair. I’ve had TOZO buds before and, like those, these have a premium(ish) feel (certainly for the money).Start with the packaging, simply, easy, minimal.The charging case is tiny (just over 2” in length), as are the buds themselves (approx. 1” nose to tail). Unlike my last pair, they charge with a USB-C cable (USB-A to C cable is provided), but better still, they take a rapid charge USB-C too. Wireless charging would be lovely, but would come at a cost.The buds are so light, small and fit really comfortably (in my ear at least).They pair very rapidly (don’t ask me what Bluetooth 5.3 is, my devices aren’t 5.3 so it doesn’t matter either), the controls seem fairly intuitive; pause, reverse, skip all with one, two or three quick taps.Sound is a little light in the bass department, however, nothing at this price is going to excel here.There are a million ‘cheap’ wireless buds out there. TOZO have a decent name for themselves in a crowded space and you could do far worse for a less premium product.",Reviewed in the United Kingdom on 9 February 2023
B09FT58QQP,"TOZO A1 Mini Wireless Earbuds Bluetooth 5.3 Earphones in Ear Light-Weight Headphones Built-in Microphone, Immersive Premium Sound Long Distance Connection Headset with Charging Case, Black",Compact Ear buds,4.0,Nice compact earbuds. Playing time very good. Nice snug fit in the ear. Only fault i have is the sound is a bit tinny due to lack of Bass. Price stopped me getting other models which might have had better Bass.,Reviewed in the United Kingdom on 28 February 2023
B09FT58QQP,"TOZO A1 Mini Wireless Earbuds Bluetooth 5.3 Earphones in Ear Light-Weight Headphones Built-in Microphone, Immersive Premium Sound Long Distance Connection Headset with Charging Case, Black",decent,4.0,it was an emergency buy because I lost my headphones on a taxi. Overall build and audio quality is decent. But the silicone covers are quite small so they cannot cover the part of the bud that touches the ear fully. This made my ears a bit conscious of the buds at first. It's okay after using it for more than a month.,Reviewed in the United Kingdom on 18 February 2023
B09FT58QQP,"TOZO A1 Mini Wireless Earbuds Bluetooth 5.3 Earphones in Ear Light-Weight Headphones Built-in Microphone, Immersive Premium Sound Long Distance Connection Headset with Charging Case, Black",Decent for the price,4.0,"These are decent little headphones for the price and will do for basic use. However, you only notice their limitations when you use a better product such as the A2 which are clearer and a better product for a few pounds more although the A1 has a better ear fit and so will stay put for exercise and when out and about",Reviewed in the United Kingdom on 17 February 2023
B09FT58QQP,"TOZO A1 Mini Wireless Earbuds Bluetooth 5.3 Earphones in Ear Light-Weight Headphones Built-in Microphone, Immersive Premium Sound Long Distance Connection Headset with Charging Case, Black",Great value,5.0,"ProsCheap at £20, maybe get 10% off if you're lucky.Smaller than many earbuds.Compact, matt box.USB-C charging (the Tozo T6 uses micro USB, no idea why they still use this format).Sound has a slightly smaller stage than my Sony WF-C500 but the bass and mids and treble are very similar.ConsTouch control takes a split second longer to react, compared to other earbuds. I prefer actual buttons.",Reviewed in the United Kingdom on 4 March 2023
B09FT58QQP,"TOZO A1 Mini Wireless Earbuds Bluetooth 5.3 Earphones in Ear Light-Weight Headphones Built-in Microphone, Immersive Premium Sound Long Distance Connection Headset with Charging Case, Black",V good value for money,5.0,I like the fact they immediately connect with my phone as soon as I put them in my ears unlike more expensive ones I’ve had which haven’t connected automatically even once I’ve paired them over Bluetooth.There is an on/off sensor on the earbuds themselves which I think is too sensitive as it will go off even if I’m just putting a hat on or sunglasses.  But that’s not a big deal as I just press it again to turn it on.The battery life indicator isn’t obvious.  Would prefer it to show up more.Otherwise great sound although I only use them for audible books - haven’t tested with music.  Excellent value for money.,Reviewed in the United Kingdom on 5 February 2023
B09FT58QQP,"TOZO A1 Mini Wireless Earbuds Bluetooth 5.3 Earphones in Ear Light-Weight Headphones Built-in Microphone, Immersive Premium Sound Long Distance Connection Headset with Charging Case, Black",Brilliant,5.0,"These are fantastic value. Was very sceptical as I have paid £100 and £50 for others and these are just as good,in fact if you wear a crash helmet they are perfect. Great fit,great sound and unbelievable price. Thanks 😎",Reviewed in the United Kingdom on 8 March 2023
B09FT58QQP,"TOZO A1 Mini Wireless Earbuds Bluetooth 5.3 Earphones in Ear Light-Weight Headphones Built-in Microphone, Immersive Premium Sound Long Distance Connection Headset with Charging Case, Black",Fantastic value and sleek presentation for the price,4.0,"For the price, the sound is acceptable after several hours of running in. Battery life is on par with more expensive pairs; around the 5h mark. Wear comfort is subjective but after testing several of the plugs I have found a set that is suitable forme.I find them quite stylish and I like the unique colours they come in.No noise cancellation and I have yet to try them on calls in loud environments but music is on par with other headphones I have using passive sound isolation (plugs).They’re very good for entry level wireless headphones.",Reviewed in the United Kingdom on 9 January 2023
B09FT58QQP,"TOZO A1 Mini Wireless Earbuds Bluetooth 5.3 Earphones in Ear Light-Weight Headphones Built-in Microphone, Immersive Premium Sound Long Distance Connection Headset with Charging Case, Black",Great battery life,4.0,Love the quality and the battery life is good. A bit fiddly trying to figure out how to turn off without putting the buds back into the case though. Also very sensitive if you’re listening to something and accidentally touch the ear bud - it will pause what your listening to. But I like this product regardless.,Reviewed in the United Kingdom on 31 January 2023
B09FT58QQP,"TOZO A1 Mini Wireless Earbuds Bluetooth 5.3 Earphones in Ear Light-Weight Headphones Built-in Microphone, Immersive Premium Sound Long Distance Connection Headset with Charging Case, Black","Decent sound quality, poor battery",4.0,"The battery life of these is the main problem. I know they're cheap but the battery doesn't last as long as others on the market at a similar price. The accent of the voice control is also quite strong. Sound quality wise they're decent, and if rating on sound quality alone, they'd be a good buy",Reviewed in the United Kingdom on 7 February 2023
B07J2Z5DBM,TOZO T10 Bluetooth 5.3 Earbuds True Wireless Stereo Earphones Headphones IPX8 Waterproof in Ear Wireless Charging Case Built in Mic Headset Premium Sound with Deep Bass for Running Sport Black,Exercise Just Got Enjoyable,5.0,"I had been looking for a pair of wireless earphones as I had experienced so much trouble with trying to wear my old wired ones on runs. They would bounce around and affect the sound, get tugged out of my ears altogether by the wires catching, and even get damaged by all the incessant tugging. I decided I had to have wireless earphones or I just couldn't run as I need music to keep me going!I bought these TOZO T10 Bluetooth Earbuds as they sounded to be appropriate for my uses, as well as more affordable than some other options out there, and I am pleased to announce that these earphones are everything they claim to be! The sound quality is very good, and other noises are cancelled right out. The design is very sleek and smooth, and the buds fit comfortably in your ears.The box comes with lots of different-sized extra buds to swap and switch as well in case your ears don't fit the default buds! I will say though that I tried changing the buds experimentally when I first got the earphones, but the default ones just would not come off no matter how much I pulled and tugged! Luckily the default ones fitted my ears anyway, but it could cause issues for those who don't fit that size.Also, I have had problems with the controls for skipping, rewinding, pausing, and volume. They are a little tricky to get the hang of, and so many times now I have paused a song I meant to skip or skipped a song I meant to increase the volume of! Still, I do find it very convenient to have all the controls integrated into the earphones themselves. I'm sure with practise I'll get the feel of it better too!There is much more good about these earphones than bad though. They are quite water-resistant, for one - I can sweat a lot while running, so they do get wet, yet they still sound great. They also don't seem to slip out at all no matter how sweaty my ears get, nor how much I bounce while running! They really do seem to be perfect to exercise with.I have not had as much luck trying to voice-call with them, though. Outside of exercise, I have attempted to have a call with my boyfriend before while wearing these earphones, and although the microphone worked fine he still found it very hard to hear me. Therefore I would say that these earphones are best as listening-only, and would not recommend them to anyone who wants earphones for voice-calls.The battery life is by far the most incredible thing about these earphones! They arrive in the case pre-charged, and I can tell you that I have not needed to charge the case even once since I bought them last autumn (it is now spring). Now, I have not yet used the buds a great amount forr running; but even so, I did use one of the buds at work once - it played music non-stop for the entire eight-hour shift, and the case still has not needed to be re-charged after I charged the bud back up in it.These earphones have changed my life quite literally. Exercise used to be absolutely miserable, but now it is a delight! I can finally achieve my fitness goals, and it is all thanks to my trusty little TOZO T10's. It is also nice to have a wireless option for when I want to listen to music discreetly at work, or at home while busy cooking or cleaning. I love my new earphones!",Reviewed in the United Kingdom 🇬🇧 on 10 February 2023
B07J2Z5DBM,TOZO T10 Bluetooth 5.3 Earbuds True Wireless Stereo Earphones Headphones IPX8 Waterproof in Ear Wireless Charging Case Built in Mic Headset Premium Sound with Deep Bass for Running Sport Black,"Great Sound, Listening Range and Price. Overall I'm very impressed with the TOZO T10",5.0,"The media could not be loaded.
                



 I upgraded from Tozo T8 to the T10 and also own a pair of wireless earbuds from a well known Brand associated with fruit, and have to say I am very impressed with the TOZO T10 in comparison to the other that I own.First of all, They are great value. The set up was very straight forward and connected to my devices bluetooth in a few seconds. When you pick the earbuds up out of the case they automatically attach to each other and have useful light indicators. The case also has light indicators to show the charge level which is very helpful.The waterproof feature is very useful as I'm often worried about headphones if it is raining etc.They fit in my ear nicely and don't fall out as there is a selection of attachment earpiece sizes to best fit the size of your ear.Nice presentation in the box and good clear instructions.The sound is really nice, I have listened to a selection of songs and audiobooks etc and the sound is up there with some of the best sounding earbuds I've used, very clear with good sound range / overall levels and I'd definitely recommend them!The sound range distance is good, I walked downstairs in my home and continued to listen to the headphones no problem (under 10 metres).The case and earbuds feel very premium, there is even a lanyard included for carrying around your neck or hanging on a hook etc.For the price you can't go wrong, also supports wireless charging which I might have to try out as well!I've added an unboxing video plus some photos to help show what's included too.Thanks for reading my review and hopefully this might've helped in your decision to try out these brilliant headphones if you do decide to get these. Happy listening!",Reviewed in the United Kingdom 🇬🇧 on 2 April 2019
B07J2Z5DBM,TOZO T10 Bluetooth 5.3 Earbuds True Wireless Stereo Earphones Headphones IPX8 Waterproof in Ear Wireless Charging Case Built in Mic Headset Premium Sound with Deep Bass for Running Sport Black,Great for the price,5.0,"For about £20 you will get a pair of earphones that last hours on a single charge, are resistant to water even when they fall in water briefly, will most likely fit snugly in your ear (depends on individual ear of course) and have great quality sound. Noise cancellation during phone calls works best with traffic sounds, doesn't work well in closed places especially if noise is human voices. Often distant voices can be heard on the other side louder than the wearer's voice. Also, if it's windy it will create noise both for the caller and the listener on the other side. But for this price and type of technology it would be unrealistic to expect pristine outdoor phone calls (these are simply too small and the microphone will necessarily far away from the mouth). So overall I would completely recommend these",Reviewed in the United Kingdom 🇬🇧 on 9 March 2023
B07J2Z5DBM,TOZO T10 Bluetooth 5.3 Earbuds True Wireless Stereo Earphones Headphones IPX8 Waterproof in Ear Wireless Charging Case Built in Mic Headset Premium Sound with Deep Bass for Running Sport Black,Going strong 10 months later,4.0,"I bought these for my girlfriend after several attempts to find some buds that sounded good and stayed in her ears. These did the trick. She has one in her ear for for hours at a stretch either talking to her family or listening to music. They're so comfortable that she forgets they're there. She is very happy with them.There is one glaring problem, however. And glaring is the word. The LEDs in the charging case are stupidly bright and fill the bedroom with their blue glow at night. We have to put a cover over them to stop them illuminating the bedroom.",Reviewed in the United Kingdom 🇬🇧 on 20 February 2023
B07J2Z5DBM,TOZO T10 Bluetooth 5.3 Earbuds True Wireless Stereo Earphones Headphones IPX8 Waterproof in Ear Wireless Charging Case Built in Mic Headset Premium Sound with Deep Bass for Running Sport Black,New earpods,4.0,Don't get me wrong they are perfect but it was getting use to them. Especially being use to normal earphones. Volume is perfect and calls are also great can here everything. Just remember to look both ways when crossing the road the sound everything out even traffic.,Reviewed in the United Kingdom 🇬🇧 on 9 March 2023
B07J2Z5DBM,TOZO T10 Bluetooth 5.3 Earbuds True Wireless Stereo Earphones Headphones IPX8 Waterproof in Ear Wireless Charging Case Built in Mic Headset Premium Sound with Deep Bass for Running Sport Black,Best earphones you will find under 100£,5.0,"I just got them I tried them on and let me say I'm shocked how good they are sound is extremely good for their price and when I say good I have earbuds 90£ from soundpeats I have variousodels from soundpeats and let me tell you they don't even come close to the tozo t10.. waterproof, wireless charging, incredible sound almost perfect for 19£ this feels unreal all I can say TOZO keep with this and I will be a client of yours for a long time definitely surprised In a good way how can they make money so cheap and so good. Wow 5 stars would give you 6 but can't hahaha",Reviewed in the United Kingdom 🇬🇧 on 4 March 2023
B07J2Z5DBM,TOZO T10 Bluetooth 5.3 Earbuds True Wireless Stereo Earphones Headphones IPX8 Waterproof in Ear Wireless Charging Case Built in Mic Headset Premium Sound with Deep Bass for Running Sport Black,Not the greatest for “Side Sleeping “ ….,4.0,"Very good sound Quality, a bit awkward to fit in correct position in ear … Fallen asleep with them in and ear quite tender upon waking…",Reviewed in the United Kingdom 🇬🇧 on 8 March 2023
B07J2Z5DBM,TOZO T10 Bluetooth 5.3 Earbuds True Wireless Stereo Earphones Headphones IPX8 Waterproof in Ear Wireless Charging Case Built in Mic Headset Premium Sound with Deep Bass for Running Sport Black,Excellent Noise cancellation Earbuds,4.0,"The sound quality, and noise cancellation is extremely good. Only one downside is that, the buds does not sit very well inside the ears, especially when iam working out. The reason i got these buds were for my workout. If your gonna use it while walking or sitting it is good.The charging is very quick.The overall performance of the bud is excellent even after using for 8 months.",Reviewed in the United Kingdom 🇬🇧 on 14 February 2023
B07J2Z5DBM,TOZO T10 Bluetooth 5.3 Earbuds True Wireless Stereo Earphones Headphones IPX8 Waterproof in Ear Wireless Charging Case Built in Mic Headset Premium Sound with Deep Bass for Running Sport Black,It's not about the brand.,5.0,"The media could not be loaded.
                



 After considering the reviews, this one is a good choice to me so far. Both earbuds has different functions when playing music. The Right ⬆️ volume, Left ⬇️ volume. The left rewinds and the right skips or play forward. Both earbuds are touch sensors. The sound quality especially the bass is surprisingly better than any other earphones I used to have had. And it's a noise cancellation as well.Receiving and ending calls has never been the same as both has the same functions which make it far better than any other earphones out there. Voice quality from callers is more or less the same from the others.It is by far the best earphones with the best price in the market. I'm sure after this reviews, other companies will try to consider theirs one.",Reviewed in the United Kingdom 🇬🇧 on 15 February 2023
B07J2Z5DBM,TOZO T10 Bluetooth 5.3 Earbuds True Wireless Stereo Earphones Headphones IPX8 Waterproof in Ear Wireless Charging Case Built in Mic Headset Premium Sound with Deep Bass for Running Sport Black,Long lasting battery and good sound quality at a small price,4.0,"I was looking for a pair of wireless earbuds to workout in the gym, as my previous ones broke down suddenly. After having seen many products and read a lot of descriptions and reviews, I went for these Tozo T10, as they seemed to tick various boxes, even if they were not the latest model.After having used them for a few months, I can confirm that the life battery is extremely satisfactory. I used to use them every day, for a couple of hours each time, and they could run for the entire week without being charged. The case has four led which show the battery level and they are quite reliable. They also charge quickly.The sound quality is very good, for an item of this price. Bass, middle and high are well balanced and the volume can be easily set. Obviously you cannot expect the quality which studio headphones can offer, but they can compete with much more expensive earbuds.I can also confirm that the are water resistant. I used them in the shower on some occasions and they work pretty well.However, there are a couple of drawbacks. First of all, regardless of the silicone ear tips used, these earbuds do not stay in my ears. I have tried with all the sizes available, but without success. This may depend on my ears, as I have read that the vast majority of users has been able to find a good solution for their needs.The following aspect which is not totally satisfactory in my opinion is relating to the remote control. It might be due to the fact that these earbuds are quite small, but I have found not so easy to change song, skipping a track or going back to another. Therefore, when needed, I preferred doing it by using my device directly, instead of trying by clicking on the earbuds.Finally, the touch control is extremely sensible, hence it is sufficient to touch it lightly to stop the sound.I have not used them to do phone calls, so I cannot rate them in this regards.Although I am not using them anymore in the gym, sometimes I use them as an alternative to my main headphones, when I am charging the latter, to watch videos or listening to music when I am at home.In conclusion, if you are looking for a good pair of earbuds and your ears match with the average size of silicone ear tips, these Tozo T10 are definitely worth the money.Finally, regarding the delivery service, Amazon was impeccable, as usual. The package was delivered very quickly, on time and securely.",Reviewed in the United Kingdom 🇬🇧 on 1 November 2022
B09JQQDLXF,Apple AirPods (3rd generation) with MagSafe Charging Case (2021),A sound product,5.0,"The apple AirPods were recommended to me to replace the full head phones I use when I go to bed and listen to music , at nearly 84 years old, my head set are expensive and very good but not comfortable to sleep wearing them. I took a chance and purchased the air pods and the depth and quality of sound is astonishing. What an amazing advancement from my 36 inch whoofer and tweeter radiogram in the 60’s. I did find it took a few nights to find the perfect place in my ear for the pod to fit and most nights they stay in place so I am asleep without any discomfort of a head set with cord wrapped around my head as I shuffle around. The AirPods might look to oldies like me, as a teenager discovery, but trust me, the sound quality is astonishing.",Reviewed in the United Kingdom 🇬🇧 on 31 January 2023
B09JQQDLXF,Apple AirPods (3rd generation) with MagSafe Charging Case (2021),good product for doing exercises and calls,4.0,"good product for exercises and calls it work perfectly with my ipad. the only thing that could be better is the audio connection with non apple devices, sound quality decreases a little bit when i connected with my dell laptop, specially to do work calls.",Reviewed in the United Kingdom 🇬🇧 on 1 February 2023
B09JQQDLXF,Apple AirPods (3rd generation) with MagSafe Charging Case (2021),Great,5.0,"Been using them every day for over a year now, no issues",Reviewed in the United Kingdom 🇬🇧 on 1 March 2023
B09JQQDLXF,Apple AirPods (3rd generation) with MagSafe Charging Case (2021),Just easy in the ear and very easy to set up,5.0,Comfortable in the ears. Sound quality excellent . No wires which is just so much better,Reviewed in the United Kingdom 🇬🇧 on 26 February 2023
B09JQQDLXF,Apple AirPods (3rd generation) with MagSafe Charging Case (2021),Great product,5.0,"I purchased both these and the pros and although the pros had the noise cancellation option, these seemed to have better audio quality and fit in the ears nicer. So I sold the others and kept these",Reviewed in the United Kingdom 🇬🇧 on 16 February 2023
B09JQQDLXF,Apple AirPods (3rd generation) with MagSafe Charging Case (2021),For those with small ears,5.0,"So I bought these because I have tiny ears and the pros silicon bits will not stay in my ears for the life of me. The piece that sits in the ear is slightly bigger than generation 1&2 but a tip for those who initially don’t think they fit in your ear- push in as would with the 1&2 and then twist gently in the direction of your ear canal for them to sit snug. To pause, play, skip etc there’s a tiny button on the stem that you push (very gently) to do these actions.Anyway, In general I’m quite happy, the spatial audio is a nice little trick.",Reviewed in the United Kingdom 🇬🇧 on 11 January 2023
B09JQQDLXF,Apple AirPods (3rd generation) with MagSafe Charging Case (2021),Poor battery,4.0,Battery life is poor,Reviewed in the United Kingdom 🇬🇧 on 9 February 2023
B09JQQDLXF,Apple AirPods (3rd generation) with MagSafe Charging Case (2021),Great fit and sound,5.0,I’m really impressed with the sound of these headphones they sound great with good base they fit perfectly in the ears and I don’t worry about them falling out the battery life is good around 4 hours and then just put them back into the case to charge again and your good to go,Reviewed in the United Kingdom 🇬🇧 on 1 February 2023
B09JQQDLXF,Apple AirPods (3rd generation) with MagSafe Charging Case (2021),"Great earpods,",5.0,"I have cerebal palsy, and have broke many pairs of headphones, trying to put them on, these are perfect the fact you just place them in the ear, and it connects, perfect soundsThe payment system helped me buy these, like i say ive spent more money over the years on headphones id broke",Reviewed in the United Kingdom 🇬🇧 on 4 February 2023
B09JQQDLXF,Apple AirPods (3rd generation) with MagSafe Charging Case (2021),Great quality,5.0,"Bought as a gift, they over the moon with them and keep mentioning the amazing quality",Reviewed in the United Kingdom 🇬🇧 on 14 February 2023
B0BSBTRQN7,"Wireless Earbuds Bluetooth, IPX7 Waterproof Wireless Earphones Touch Control, 24H Playtime with Fast Charging Case for iPhone/Airpods/Android/Samsung",Identified as actual airpods on my iphone,5.0,"The sound quality is amazing for the price!When i opened the case my iphone brought up a whole set up screen for airpods and shows cute animations for it, didnt expect these to be classed as actual airpods! Am shocked and happily surprised! Amazing product!",Reviewed in the United Kingdom on 19 February 2023
B0BSBTRQN7,"Wireless Earbuds Bluetooth, IPX7 Waterproof Wireless Earphones Touch Control, 24H Playtime with Fast Charging Case for iPhone/Airpods/Android/Samsung",get them,4.0,"look like and recognised as airpods by iphone, noice cancellation very good. sound is good if a little bassy and a little temperamental with touch control.i got them as back ups for my airpods and they do the job.",Reviewed in the United Kingdom on 28 February 2023
B0BSBTRQN7,"Wireless Earbuds Bluetooth, IPX7 Waterproof Wireless Earphones Touch Control, 24H Playtime with Fast Charging Case for iPhone/Airpods/Android/Samsung",Great,5.0,"Connects to my iPhone readily, have all the functions, and the sound is clear. I use this as a back up earphone/ for exercise. For the price this is amazing",Reviewed in the United Kingdom on 16 February 2023
B0BSBTRQN7,"Wireless Earbuds Bluetooth, IPX7 Waterproof Wireless Earphones Touch Control, 24H Playtime with Fast Charging Case for iPhone/Airpods/Android/Samsung",not impressed,2.0,"First few days, they worked good! Sound quality was good but they kept falling out my ears. They don’t really fit, after a few days the sound quality adjusts on its own. The sound randomly blanks out and I have to turn them on and off to get them working again. I bought them less than a week ago. They keep bleeping every 10 seconds and randomly turn on and off without me touching them, not impressed.",Reviewed in the United Kingdom on 26 February 2023
B0BSBTRQN7,"Wireless Earbuds Bluetooth, IPX7 Waterproof Wireless Earphones Touch Control, 24H Playtime with Fast Charging Case for iPhone/Airpods/Android/Samsung",DID NOT EVEN TURN ON,1.0,"According to the instructions, I turned on my device, and it just wouldn’t turn on. I tried charging it for a few hours, and pressed the button as mentioned, and no light was illuminating.Sending this back as it won’t work! Very disappointed.",Reviewed in the United Kingdom on 28 February 2023
B0BSBTRQN7,"Wireless Earbuds Bluetooth, IPX7 Waterproof Wireless Earphones Touch Control, 24H Playtime with Fast Charging Case for iPhone/Airpods/Android/Samsung",the iPods make a background and annoying noise!,1.0,"Is the 2 ones I buy and unfortunately the soon I put one the spuds are not clear! when turning on the music, the iPods make a background and annoying noise!",Reviewed in the United Kingdom on 2 March 2023
B0BSBTRQN7,"Wireless Earbuds Bluetooth, IPX7 Waterproof Wireless Earphones Touch Control, 24H Playtime with Fast Charging Case for iPhone/Airpods/Android/Samsung",If you listen to loud music and music on full volume don’t get these they can’t hack it,1.0,If you listen to loud music and music on full volume don’t get these they can’t hack it,Reviewed in the United Kingdom on 6 March 2023
B0BSBTRQN7,"Wireless Earbuds Bluetooth, IPX7 Waterproof Wireless Earphones Touch Control, 24H Playtime with Fast Charging Case for iPhone/Airpods/Android/Samsung",Don't work!,1.0,"Kept connecting and disconnecting. Touch controls didn't work either, returned!",Reviewed in the United Kingdom on 2 March 2023
B0BSBTRQN7,"Wireless Earbuds Bluetooth, IPX7 Waterproof Wireless Earphones Touch Control, 24H Playtime with Fast Charging Case for iPhone/Airpods/Android/Samsung",Crap!,1.0,"It disconnects automatically after 2 minutes, can’t be asked to return.Wasted 20£",Reviewed in the United Kingdom on 19 February 2023
